,monster_name,monster_level,action_term,action_name,damage_type,attack_range,action_cost,attack_type,damage_dice_calculations,attack_roll_mod,spell_DC,spell_slot_level,casting time,target,area,duration,saving throw,spell attack,conditions
831,adult red dragon,14,Spells 2,dispel magic,0,['120'],2,Spell,0,+29,35,6,2,['1'],0,0,0,False,0
832,adult red dragon,14,Spells 2,teleport,0,['100'],10 minutes,Spell,0,+29,35,6,10 minutes,['4'],0,0,0,False,0
833,adult red dragon,14,Spells 2,wall of force,0,['30'],3,Spell,0,+29,35,6,3,['0'],0,1 minute,0,False,"Invisible,Broken"
834,adult red dragon,14,Spells 2,cloak of colors,0,['30'],2,Spell,0,+29,35,5,2,['1'],0,1 minute,Will,False,Dazzled
835,adult red dragon,14,Spells 2,command,0,['30'],2,Spell,0,+29,35,5,2,['1'],0,until the end of the targets next turn,Will,False,"Fleeing,Prone"
836,adult red dragon,14,Spells 2,tongues,0,[],2,Spell,0,+29,35,5,2,['1'],0,1 hour,0,False,0
837,adult red dragon,14,Spells 2,crushing despair,0,['0'],2,Spell,0,+29,35,4,2,['0'],30-foot cone,1 or more rounds,Will,False,0
838,adult red dragon,14,Spells 2,invisibility,0,[],2,Spell,0,+29,35,4,2,['1'],0,10 minutes,0,False,"Hostile,Hidden,Undetected,Invisible"
839,adult red dragon,14,Spells 2,stoneskin,0,[],2,Spell,0,+29,35,4,2,['1'],0,20 minutes,0,False,0
840,adult red dragon,14,Spells 2,grease,0,['30'],2,Spell,0,+29,35,3,2,['1'],4 contiguous 5-foot squares or;,1 minute,Fortitude,False,Prone
841,adult red dragon,14,Spells 2,haste,0,['30'],2,Spell,0,+29,35,3,2,['1'],0,1 minute,0,False,Quickened
842,adult red dragon,14,Spells 2,see invisibility,0,['0'],2,Spell,0,+29,35,2,2,['0'],0,10 minutes,0,False,"Concealed,Invisible"
843,adult red dragon,14,Spells 2,charm,0,['30'],2,Spell,0,+29,35,1,2,['1'],0,1 hour,Will,False,Hostile
844,adult red dragon,14,Spells 2,ray of enfeeblement,0,['30'],2,Spell,0,+29,35,1,2,['1'],0,1 minute,Fortitude,False,Enfeebled
845,adult red dragon,14,Spells 2,true strike,0,['0'],1,Spell,0,+29,35,1,1,['0'],0,until the end of your turn,0,False,"Hidden,Concealed"
846,adult red dragon,14,Spells 2,daze,0,['60'],2,Cantrip,0,+29,35,1,2,['1'],0,1 round,Will,False,Stunned
847,adult red dragon,14,Spells 2,mage hand,0,['30'],2,Cantrip,0,+29,35,1,2,['1'],0,sustained,0,False,Invisible
848,adult red dragon,14,Spells 2,message,0,['120'],1,Cantrip,0,+29,35,1,1,['1'],0,see below,0,False,0
849,adult red dragon,14,Spells 2,sigil,0,[],2,Cantrip,0,+29,35,1,2,['1'],0,unlimited (see below),0,False,Invisible
850,ancient white dragon,15,Spells 2,paralyze,0,['30'],2,Spell,0,+28,36,7,2,['1'],0,varies,Will,False,0
851,ancient white dragon,15,Spells 2,baleful polymorph,0,['30'],2,Spell,0,+28,36,6,2,['1'],0,varies,Fortitude,False,0
852,ancient white dragon,15,Spells 2,dominate,0,['30'],2,Spell,0,+28,36,6,2,['1'],0,until the next time you make your daily preparations,Will,False,0
853,ancient white dragon,15,Spells 2,true seeing,0,['0'],2,Spell,0,+28,36,6,2,['0'],0,10 minutes,0,False,0
854,ancient white dragon,15,Spells 2,chromatic wall,0,['120'],3,Spell,0,+28,36,5,3,['0'],0,10 minutes,Fortitude,False,Enfeebled
855,ancient white dragon,15,Spells 2,passwall,0,[],2,Spell,0,+28,36,5,2,['0'],"5-foot-wide, 10-foot-tall, 10-foot deep section of wooden, plaster, or stone wall",1 hour,0,False,0
856,ancient white dragon,15,Spells 2,tongues,0,[],2,Spell,0,+28,36,5,2,['1'],0,1 hour,0,False,0
857,ancient white dragon,15,Spells 2,charm,0,['30'],2,Spell,0,+28,36,4,2,['1'],0,1 hour,Will,False,Hostile
858,ancient white dragon,15,Spells 2,dimension door,0,['120'],2,Spell,0,+28,36,4,2,['0'],0,0,0,False,0
859,ancient white dragon,15,Spells 2,freedom of movement,0,[],2,Spell,0,+28,36,4,2,['1'],0,10 minutes,0,False,"Grabbed,Immobilized,Restrained"
860,ancient white dragon,15,Spells 2,earthbind,0,['120'],2,Spell,0,+28,36,3,2,['1'],0,varies,Fortitude,False,0
861,ancient white dragon,15,Spells 2,haste,0,['30'],2,Spell,0,+28,36,3,2,['1'],0,1 minute,0,False,Quickened
862,ancient white dragon,15,Spells 2,vampiric touch,0,[],2,Spell,0,+28,36,3,2,['1'],0,0,basic Fortitude,False,0
863,ancient white dragon,15,Spells 2,dispel magic,0,['120'],2,Spell,0,+28,36,2,2,['1'],0,0,0,False,0
864,ancient white dragon,15,Spells 2,invisibility,0,[],2,Spell,0,+28,36,2,2,['1'],0,10 minutes,0,False,"Hostile,Hidden,Undetected,Invisible"
865,ancient white dragon,15,Spells 2,ray of enfeeblement,0,['30'],2,Spell,0,+28,36,1,2,['1'],0,1 minute,Fortitude,False,Enfeebled
866,ancient white dragon,15,Spells 2,mage hand,0,['30'],2,Cantrip,0,+28,36,1,2,['1'],0,sustained,0,False,Invisible
867,ancient white dragon,15,Spells 2,ray of frost,0,['120'],2,Cantrip,0,+28,36,1,2,['1'],0,0,0,True,0
868,ancient white dragon,15,Spells 2,read aura,0,['30'],1 minute,Cantrip,0,+28,36,1,1 minute,['1'],0,0,0,False,0
869,ancient black dragon,16,Spells 2,finger of death,0,['30'],2,Spell,0,+32,37,7,2,['1'],0,0,basic Fortitude,False,0
870,ancient black dragon,16,Spells 2,mask of terror,0,['30'],2,Spell,0,+32,37,7,2,['1'],0,1 minute,Will,False,Hostile
871,ancient black dragon,16,Spells 2,reverse gravity,0,['120'],3,Spell,0,+32,37,7,3,['0'],"20-foot radius, 40-foot-tall cylinder",1 minute,0,False,0
872,ancient black dragon,16,Spells 2,dominate,0,['30'],2,Spell,0,+32,37,6,2,['1'],0,until the next time you make your daily preparations,Will,False,0
873,ancient black dragon,16,Spells 2,true seeing,0,['0'],2,Spell,0,+32,37,6,2,['0'],0,10 minutes,0,False,0
874,ancient black dragon,16,Spells 2,wall of force,0,['30'],3,Spell,0,+32,37,6,3,['0'],0,1 minute,0,False,"Invisible,Broken"
875,ancient black dragon,16,Spells 2,black tentacles,0,['120'],3,Spell,0,+32,37,5,3,['0'],20-foot burst adjacent to a flat surface,1 minute,0,False,Grabbed
876,ancient black dragon,16,Spells 2,prying eye,0,[],1 minute,Spell,0,+32,37,5,1 minute,['0'],0,sustained,0,False,Invisible
877,ancient black dragon,16,Spells 2,clairvoyance,0,['500'],1 minute,Spell,0,+32,37,4,1 minute,['0'],0,10 minutes,0,False,Invisible
878,ancient black dragon,16,Spells 2,dimension door,0,['120'],2,Spell,0,+32,37,4,2,['0'],0,0,0,False,0
879,ancient black dragon,16,Spells 2,suggestion,0,['30'],2,Spell,0,+32,37,4,2,['1'],0,varies,Will,False,0
880,ancient black dragon,16,Spells 2,paralyze,0,['30'],2,Spell,0,+32,37,3,2,['1'],0,varies,Will,False,0
881,ancient black dragon,16,Spells 2,slow,0,['30'],2,Spell,0,+32,37,3,2,['1'],0,1 minute,Fortitude,False,0
882,ancient black dragon,16,Spells 2,stinking cloud,0,['120'],2,Spell,0,+32,37,3,2,['0'],20-foot burst,1 minute,Fortitude,False,"Concealed,Slowed"
883,ancient black dragon,16,Spells 2,blur,0,[],2,Spell,0,+32,37,2,2,['1'],0,1 minute,0,False,Concealed
884,ancient black dragon,16,Spells 2,glitterdust,0,['120'],2,Spell,0,+32,37,2,2,['0'],10-foot burst,0,Reflex,False,"Blinded,Concealed,Dazzled,Invisible"
885,ancient black dragon,16,Spells 2,invisibility,0,[],2,Spell,0,+32,37,2,2,['1'],0,10 minutes,0,False,"Hostile,Hidden,Undetected,Invisible"
886,ancient black dragon,16,Spells 2,alarm,0,[],10 minutes,Spell,0,+32,37,1,10 minutes,['0'],20-foot burst,8 hours,0,False,0
887,ancient black dragon,16,Spells 2,ray of enfeeblement,0,['30'],2,Spell,0,+32,37,1,2,['1'],0,1 minute,Fortitude,False,Enfeebled
888,ancient black dragon,16,Spells 2,true strike,0,['0'],1,Spell,0,+32,37,1,1,['0'],0,until the end of your turn,0,False,"Hidden,Concealed"
889,ancient black dragon,16,Spells 2,detect magic,0,['0'],2,Cantrip,0,+32,37,1,2,['0'],30-foot emanation,0,0,False,0
890,ancient black dragon,16,Spells 2,prestidigitation,0,['10'],2,Cantrip,0,+32,37,1,2,['1'],0,sustained,0,False,0
891,ancient black dragon,16,Spells 2,read aura,0,['30'],1 minute,Cantrip,0,+32,37,1,1 minute,['1'],0,0,0,False,0
892,ancient black dragon,16,Spells 2,tanglefoot,0,['30'],2,Cantrip,0,+32,37,1,2,['1'],0,0,0,False,0
893,ancient green dragon,17,Spells 1,dominate,0,['30'],2,Spell,0,[],39,6,2,['1'],0,until the next time you make your daily preparations,Will,False,0
894,ancient green dragon,17,Spells 1,suggestion,0,['30'],2,Spell,0,[],39,4,2,['1'],0,varies,Will,False,0
895,ancient green dragon,17,Spells 2,prismatic wall,0,['120'],3,Spell,0,+33,39,8,3,['0'],0,1 hour,Will,False,"Blinded,Dazzled,Broken"
896,ancient green dragon,17,Spells 2,contingency,0,['0'],10 minutes,Spell,0,+33,39,7,10 minutes,['0'],0,24 hours,0,False,0
897,ancient green dragon,17,Spells 2,prismatic spray,0,['0'],2,Spell,0,+33,39,7,2,['0'],30-foot cone,0,0,False,"Enfeebled,Confused,Slowed"
898,ancient green dragon,17,Spells 2,spell turning,0,['0'],2,Spell,0,+33,39,7,2,['0'],0,1 hour,0,False,0
899,ancient green dragon,17,Spells 2,feeblemind,0,['30'],2,Spell,0,+33,39,6,2,['1'],0,varies,Will,False,0
900,ancient green dragon,17,Spells 2,teleport,0,['100'],10 minutes,Spell,0,+33,39,6,10 minutes,['4'],0,0,0,False,0
901,ancient green dragon,17,Spells 2,true seeing,0,['0'],2,Spell,0,+33,39,6,2,['0'],0,10 minutes,0,False,0
902,ancient green dragon,17,Spells 2,cloudkill,0,['120'],3,Spell,0,+33,39,5,3,['0'],20-foot burst,1 minute,basic Fortitude,False,0
903,ancient green dragon,17,Spells 2,dispel magic,0,['120'],2,Spell,0,+33,39,5,2,['1'],0,0,0,False,0
904,ancient green dragon,17,Spells 2,tongues,0,[],2,Spell,0,+33,39,5,2,['1'],0,1 hour,0,False,0
905,ancient green dragon,17,Spells 2,clairvoyance,0,['500'],1 minute,Spell,0,+33,39,4,1 minute,['0'],0,10 minutes,0,False,Invisible
906,ancient green dragon,17,Spells 2,dimension door,0,['120'],2,Spell,0,+33,39,4,2,['0'],0,0,0,False,0
907,ancient green dragon,17,Spells 2,stoneskin,0,[],2,Spell,0,+33,39,4,2,['1'],0,20 minutes,0,False,0
908,ancient green dragon,17,Spells 2,dispel magic,0,['120'],2,Spell,0,+33,39,3,2,['1'],0,0,0,False,0
909,ancient green dragon,17,Spells 2,locate,0,['500'],10 minutes,Spell,0,+33,39,3,10 minutes,['1'],0,sustained,0,False,Observed
910,ancient green dragon,17,Spells 2,humanoid form,0,['0'],2,Spell,0,+33,39,2,2,['0'],0,10 minutes,0,False,0
911,ancient green dragon,17,Spells 2,mirror image,0,['0'],2,Spell,0,+33,39,2,2,['0'],0,1 minute,0,False,0
912,ancient green dragon,17,Spells 2,see invisibility,0,['0'],2,Spell,0,+33,39,2,2,['0'],0,10 minutes,0,False,"Concealed,Invisible"
913,ancient green dragon,17,Spells 2,illusory object,0,['500'],2,Spell,0,+33,39,1,2,['0'],20-foot burst,10 minutes,0,False,0
914,ancient green dragon,17,Spells 2,true strike,0,['0'],1,Spell,0,+33,39,1,1,['0'],0,until the end of your turn,0,False,"Hidden,Concealed"
915,ancient green dragon,17,Spells 2,ventriloquism,0,['0'],2,Spell,0,+33,39,1,2,['0'],0,10 minutes,0,False,0
916,ancient green dragon,17,Spells 2,detect magic,0,['0'],2,Cantrip,0,+33,39,1,2,['0'],30-foot emanation,0,0,False,0
917,ancient green dragon,17,Spells 2,read aura,0,['30'],1 minute,Cantrip,0,+33,39,1,1 minute,['1'],0,0,0,False,0
918,ancient green dragon,17,Spells 2,shield,0,['0'],1,Cantrip,0,+33,39,1,1,['0'],0,until the start of your next turn,0,False,0
919,ancient blue dragon,18,Spells 2,disappearance,0,[],2,Spell,0,+35,41,8,2,['1'],0,10 minutes,0,False,"Undetected,Invisible"
920,ancient blue dragon,18,Spells 2,maze,0,['30'],2,Spell,0,+35,41,8,2,['1'],0,sustained,0,False,0
921,ancient blue dragon,18,Spells 2,paralyze,0,['30'],2,Spell,0,+35,41,7,2,['1'],0,varies,Will,False,0
922,ancient blue dragon,18,Spells 2,prismatic spray,0,['0'],2,Spell,0,+35,41,7,2,['0'],30-foot cone,0,0,False,"Enfeebled,Confused,Slowed"
923,ancient blue dragon,18,Spells 2,spell turning,0,['0'],2,Spell,0,+35,41,7,2,['0'],0,1 hour,0,False,0
924,ancient blue dragon,18,Spells 2,baleful polymorph,0,['30'],2,Spell,0,+35,41,6,2,['1'],0,varies,Fortitude,False,0
925,ancient blue dragon,18,Spells 2,feeblemind,0,['30'],2,Spell,0,+35,41,6,2,['1'],0,varies,Will,False,0
926,ancient blue dragon,18,Spells 2,mislead,0,['0'],2,Spell,0,+35,41,6,2,['0'],0,sustained up to 1 minute,0,False,"Hostile,Invisible"
927,ancient blue dragon,18,Spells 2,chromatic wall,0,['120'],3,Spell,0,+35,41,5,3,['0'],0,10 minutes,Fortitude,False,Enfeebled
928,ancient blue dragon,18,Spells 2,false vision,0,[],10 minutes,Spell,0,+35,41,5,10 minutes,['0'],100-foot burst,until the next time you make your daily preparations,0,False,0
929,ancient blue dragon,18,Spells 2,illusory scene,0,['500'],10 minutes,Spell,0,+35,41,5,10 minutes,['0'],30-foot burst,1 hour,0,False,0
930,ancient blue dragon,18,Spells 2,clairvoyance,0,['500'],1 minute,Spell,0,+35,41,4,1 minute,['0'],0,10 minutes,0,False,Invisible
931,ancient blue dragon,18,Spells 2,dimension door,0,['120'],2,Spell,0,+35,41,4,2,['0'],0,0,0,False,0
932,ancient blue dragon,18,Spells 2,hallucinatory terrain,0,['500'],10 minutes,Spell,0,+35,41,4,10 minutes,['0'],50-foot burst,until the next time you make your daily preparations,0,False,0
933,ancient blue dragon,18,Spells 2,dream message,0,[],10 minutes,Spell,0,+35,41,3,10 minutes,['1'],0,1 day,0,False,0
934,ancient blue dragon,18,Spells 2,hypnotic pattern,0,['120'],2,Spell,0,+35,41,3,2,['0'],10-foot burst,sustained up to 1 minute,Will,False,"Dazzled,Fascinated"
935,ancient blue dragon,18,Spells 2,paralyze,0,['30'],2,Spell,0,+35,41,3,2,['1'],0,varies,Will,False,0
936,ancient blue dragon,18,Spells 2,dispel magic,0,['120'],2,Spell,0,+35,41,2,2,['1'],0,0,0,False,0
937,ancient blue dragon,18,Spells 2,invisibility,0,[],2,Spell,0,+35,41,2,2,['1'],0,10 minutes,0,False,"Hostile,Hidden,Undetected,Invisible"
938,ancient blue dragon,18,Spells 2,mirror image,0,['0'],2,Spell,0,+35,41,2,2,['0'],0,1 minute,0,False,0
939,ancient blue dragon,18,Spells 2,alarm,0,[],10 minutes,Spell,0,+35,41,1,10 minutes,['0'],20-foot burst,8 hours,0,False,0
940,ancient blue dragon,18,Spells 2,charm,0,['30'],2,Spell,0,+35,41,1,2,['1'],0,1 hour,Will,False,Hostile
941,ancient blue dragon,18,Spells 2,unseen servant,0,['60'],3,Spell,0,+35,41,1,3,['0'],0,sustained,0,False,0
942,ancient blue dragon,18,Spells 2,message,0,['120'],1,Cantrip,0,+35,41,1,1,['1'],0,see below,0,False,0
943,ancient blue dragon,18,Spells 2,read aura,0,['30'],1 minute,Cantrip,0,+35,41,1,1 minute,['1'],0,0,0,False,0
944,ancient blue dragon,18,Spells 2,shield,0,['0'],1,Cantrip,0,+35,41,1,1,['0'],0,until the start of your next turn,0,False,0
945,ancient blue dragon,18,Spells 2,sigil,0,[],2,Cantrip,0,+35,41,1,2,['1'],0,unlimited (see below),0,False,Invisible
946,jhalniv,19,Spells 1,read aura,0,['30'],1 minute,Cantrip,0,[],42,4,1 minute,['1'],0,0,0,False,0
947,jhalniv,19,Spells 2,fiery body,0,['0'],2,Spell,0,+36,42,9,2,['0'],0,1 minute,0,False,0
948,jhalniv,19,Spells 2,prismatic sphere,0,['10'],2,Spell,0,+36,42,9,2,['0'],0,1 hour,0,False,Broken
949,jhalniv,19,Spells 2,discern location,0,[],10 minutes,Spell,0,+36,42,8,10 minutes,['1'],0,0,0,False,0
950,jhalniv,19,Spells 2,prismatic wall,0,['120'],3,Spell,0,+36,42,8,3,['0'],0,1 hour,Will,False,"Blinded,Dazzled,Broken"
951,jhalniv,19,Spells 2,prismatic spray,0,['0'],2,Spell,0,+36,42,7,2,['0'],30-foot cone,0,0,False,"Enfeebled,Confused,Slowed"
952,jhalniv,19,Spells 2,reverse gravity,0,['120'],3,Spell,0,+36,42,7,3,['0'],"20-foot radius, 40-foot-tall cylinder",1 minute,0,False,0
953,jhalniv,19,Spells 2,dispel magic,0,['120'],2,Spell,0,+36,42,6,2,['1'],0,0,0,False,0
954,jhalniv,19,Spells 2,teleport,0,['100'],10 minutes,Spell,0,+36,42,6,10 minutes,['4'],0,0,0,False,0
955,jhalniv,19,Spells 2,wall of force,0,['30'],3,Spell,0,+36,42,6,3,['0'],0,1 minute,0,False,"Invisible,Broken"
956,jhalniv,19,Spells 2,cloak of colors,0,['30'],2,Spell,0,+36,42,5,2,['1'],0,1 minute,Will,False,Dazzled
957,jhalniv,19,Spells 2,command,0,['30'],2,Spell,0,+36,42,5,2,['1'],0,until the end of the targets next turn,Will,False,"Fleeing,Prone"
958,jhalniv,19,Spells 2,tongues,0,[],2,Spell,0,+36,42,5,2,['1'],0,1 hour,0,False,0
959,jhalniv,19,Spells 2,crushing despair,0,['0'],2,Spell,0,+36,42,4,2,['0'],30-foot cone,1 or more rounds,Will,False,0
960,jhalniv,19,Spells 2,invisibility,0,[],2,Spell,0,+36,42,4,2,['1'],0,10 minutes,0,False,"Hostile,Hidden,Undetected,Invisible"
961,jhalniv,19,Spells 2,stoneskin,0,[],2,Spell,0,+36,42,4,2,['1'],0,20 minutes,0,False,0
962,jhalniv,19,Spells 2,grease,0,['30'],2,Spell,0,+36,42,3,2,['1'],4 contiguous 5-foot squares or;,1 minute,Fortitude,False,Prone
963,jhalniv,19,Spells 2,haste,0,['30'],2,Spell,0,+36,42,3,2,['1'],0,1 minute,0,False,Quickened
964,jhalniv,19,Spells 2,see invisibility,0,['0'],2,Spell,0,+36,42,2,2,['0'],0,10 minutes,0,False,"Concealed,Invisible"
965,jhalniv,19,Spells 2,charm,0,['30'],2,Spell,0,+36,42,1,2,['1'],0,1 hour,Will,False,Hostile
966,jhalniv,19,Spells 2,ray of enfeeblement,0,['30'],2,Spell,0,+36,42,1,2,['1'],0,1 minute,Fortitude,False,Enfeebled
967,jhalniv,19,Spells 2,true strike,0,['0'],1,Spell,0,+36,42,1,1,['0'],0,until the end of your turn,0,False,"Hidden,Concealed"
968,jhalniv,19,Spells 2,daze,0,['60'],2,Cantrip,0,+36,42,1,2,['1'],0,1 round,Will,False,Stunned
969,jhalniv,19,Spells 2,mage hand,0,['30'],2,Cantrip,0,+36,42,1,2,['1'],0,sustained,0,False,Invisible
970,jhalniv,19,Spells 2,message,0,['120'],1,Cantrip,0,+36,42,1,1,['1'],0,see below,0,False,0
971,jhalniv,19,Spells 2,sigil,0,[],2,Cantrip,0,+36,42,1,2,['1'],0,unlimited (see below),0,False,Invisible
972,the promise of fire,19,Spells 1,read aura,0,['30'],1 minute,Cantrip,0,[],42,4,1 minute,['1'],0,0,0,False,0
973,the promise of fire,19,Spells 2,fiery body,0,['0'],2,Spell,0,+36,42,9,2,['0'],0,1 minute,0,False,0
974,the promise of fire,19,Spells 2,prismatic sphere,0,['10'],2,Spell,0,+36,42,9,2,['0'],0,1 hour,0,False,Broken
975,the promise of fire,19,Spells 2,discern location,0,[],10 minutes,Spell,0,+36,42,8,10 minutes,['1'],0,0,0,False,0
976,the promise of fire,19,Spells 2,prismatic wall,0,['120'],3,Spell,0,+36,42,8,3,['0'],0,1 hour,Will,False,"Blinded,Dazzled,Broken"
977,the promise of fire,19,Spells 2,prismatic spray,0,['0'],2,Spell,0,+36,42,7,2,['0'],30-foot cone,0,0,False,"Enfeebled,Confused,Slowed"
978,the promise of fire,19,Spells 2,reverse gravity,0,['120'],3,Spell,0,+36,42,7,3,['0'],"20-foot radius, 40-foot-tall cylinder",1 minute,0,False,0
979,the promise of fire,19,Spells 2,dispel magic,0,['120'],2,Spell,0,+36,42,6,2,['1'],0,0,0,False,0
980,the promise of fire,19,Spells 2,teleport,0,['100'],10 minutes,Spell,0,+36,42,6,10 minutes,['4'],0,0,0,False,0
981,the promise of fire,19,Spells 2,wall of force,0,['30'],3,Spell,0,+36,42,6,3,['0'],0,1 minute,0,False,"Invisible,Broken"
982,the promise of fire,19,Spells 2,cloak of colors,0,['30'],2,Spell,0,+36,42,5,2,['1'],0,1 minute,Will,False,Dazzled
983,the promise of fire,19,Spells 2,command,0,['30'],2,Spell,0,+36,42,5,2,['1'],0,until the end of the targets next turn,Will,False,"Fleeing,Prone"
984,the promise of fire,19,Spells 2,tongues,0,[],2,Spell,0,+36,42,5,2,['1'],0,1 hour,0,False,0
985,the promise of fire,19,Spells 2,crushing despair,0,['0'],2,Spell,0,+36,42,4,2,['0'],30-foot cone,1 or more rounds,Will,False,0
986,the promise of fire,19,Spells 2,invisibility,0,[],2,Spell,0,+36,42,4,2,['1'],0,10 minutes,0,False,"Hostile,Hidden,Undetected,Invisible"
987,the promise of fire,19,Spells 2,stoneskin,0,[],2,Spell,0,+36,42,4,2,['1'],0,20 minutes,0,False,0
988,the promise of fire,19,Spells 2,grease,0,['30'],2,Spell,0,+36,42,3,2,['1'],4 contiguous 5-foot squares or;,1 minute,Fortitude,False,Prone
989,the promise of fire,19,Spells 2,haste,0,['30'],2,Spell,0,+36,42,3,2,['1'],0,1 minute,0,False,Quickened
990,the promise of fire,19,Spells 2,see invisibility,0,['0'],2,Spell,0,+36,42,2,2,['0'],0,10 minutes,0,False,"Concealed,Invisible"
991,the promise of fire,19,Spells 2,charm,0,['30'],2,Spell,0,+36,42,1,2,['1'],0,1 hour,Will,False,Hostile
992,the promise of fire,19,Spells 2,ray of enfeeblement,0,['30'],2,Spell,0,+36,42,1,2,['1'],0,1 minute,Fortitude,False,Enfeebled
993,the promise of fire,19,Spells 2,true strike,0,['0'],1,Spell,0,+36,42,1,1,['0'],0,until the end of your turn,0,False,"Hidden,Concealed"
994,the promise of fire,19,Spells 2,daze,0,['60'],2,Cantrip,0,+36,42,1,2,['1'],0,1 round,Will,False,Stunned
995,the promise of fire,19,Spells 2,mage hand,0,['30'],2,Cantrip,0,+36,42,1,2,['1'],0,sustained,0,False,Invisible
996,the promise of fire,19,Spells 2,message,0,['120'],1,Cantrip,0,+36,42,1,1,['1'],0,see below,0,False,0
997,the promise of fire,19,Spells 2,sigil,0,[],2,Cantrip,0,+36,42,1,2,['1'],0,unlimited (see below),0,False,Invisible
998,traminant,19,Spells 1,read aura,0,['30'],1 minute,Cantrip,0,[],42,4,1 minute,['1'],0,0,0,False,0
999,traminant,19,Spells 2,fiery body,0,['0'],2,Spell,0,+36,42,9,2,['0'],0,1 minute,0,False,0
1000,traminant,19,Spells 2,prismatic sphere,0,['10'],2,Spell,0,+36,42,9,2,['0'],0,1 hour,0,False,Broken
1001,traminant,19,Spells 2,discern location,0,[],10 minutes,Spell,0,+36,42,8,10 minutes,['1'],0,0,0,False,0
1002,traminant,19,Spells 2,prismatic wall,0,['120'],3,Spell,0,+36,42,8,3,['0'],0,1 hour,Will,False,"Blinded,Dazzled,Broken"
1003,traminant,19,Spells 2,prismatic spray,0,['0'],2,Spell,0,+36,42,7,2,['0'],30-foot cone,0,0,False,"Enfeebled,Confused,Slowed"
1004,traminant,19,Spells 2,reverse gravity,0,['120'],3,Spell,0,+36,42,7,3,['0'],"20-foot radius, 40-foot-tall cylinder",1 minute,0,False,0
1005,traminant,19,Spells 2,dispel magic,0,['120'],2,Spell,0,+36,42,6,2,['1'],0,0,0,False,0
1006,traminant,19,Spells 2,teleport,0,['100'],10 minutes,Spell,0,+36,42,6,10 minutes,['4'],0,0,0,False,0
1007,traminant,19,Spells 2,wall of force,0,['30'],3,Spell,0,+36,42,6,3,['0'],0,1 minute,0,False,"Invisible,Broken"
1008,traminant,19,Spells 2,cloak of colors,0,['30'],2,Spell,0,+36,42,5,2,['1'],0,1 minute,Will,False,Dazzled
1009,traminant,19,Spells 2,command,0,['30'],2,Spell,0,+36,42,5,2,['1'],0,until the end of the targets next turn,Will,False,"Fleeing,Prone"
1010,traminant,19,Spells 2,tongues,0,[],2,Spell,0,+36,42,5,2,['1'],0,1 hour,0,False,0
1011,traminant,19,Spells 2,crushing despair,0,['0'],2,Spell,0,+36,42,4,2,['0'],30-foot cone,1 or more rounds,Will,False,0
