name,Rarity,Alignment,Creature Level,Trait 1,Trait 2,Trait 3,Trait 4,Trait 5,Trait 6,Trait 7,Perception,HP,AC,Fort,Ref,Will,Fort DC,Ref DC,Will DC,speed_Land,speed_Fly,speed_Swim,spped_Burrow,speed_Climb,speed_Other,speed_Highest Overland,one_Immunity,one_Resistance,one_Weakness,many_Immunity,many_Resistance,many_Weakness,Attack 1,attack1_mod,Attack 2,attack2_mod,Attack 3,attack3_mod,Attack 4,attack4_mod,Attack 5,attack5_mod,Attack 6,attack6_mod,Attack 7,attack7_mod,Max HB,Spells 1,spell1_mod,Spells 2,spell2_mod,Spells 3,spell3_mod,Max DC,SPAtk 1,SPAtk 2,SPAtk 3,Max SPAtk,dmg_acid,dmg_cold,dmg_electricity,dmg_fire,dmg_sonic,dmg_Negative,dmg_Positive,dmg_Mental,dmg_Poison,dmg_Force,dmg_Bludgeoning,dmg_Piercing,dmg_Slashing,dmg_Persistent,dmg_Bleed,dmg_Lawful,dmg_Chaotic,dmg_Good,dmg_Evil,dmg_Magical,Reaction 1,Reaction 2,Reaction 3,Attack Op
GAGE CARLYLE,Unique,Neutral,11,Human,Humanoid,,,,,,24,120,24,18,21,24,,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee dagger +22 (agile, finesse, magical, thrown 10 feet, versatile S), Damage 3d4+3 piercing",22,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,"Ranged hand crossbow +22 (magical, range 60 feet, reload 1), Damage 3d6 piercing",22,0,,0,,0,,0,,22,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
GALUDU,Unique,Chaotic Neutral,11,Caligni,Humanoid,,,,,,18,195,30,18,21,22,-2,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee dagger +22 (agile, finesse, versatile S), Damage 1d4+9 piercing",22,"Melee dagger +22 (agile, thrown 10 feet, versatile S), Damage 1d4+9 piercing",22,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,22,"Occult Innate Spells DC 28, attack +20; 4th darkness; 2nd darkness (at will), obscuring mist (at will); Cantrips (6th) detect magic",28,"Arcane Prepared Spells DC 30, attack +22; 6th dominate, mislead, repulsion; 5th banishment, cloudkill, cone of cold (c3972); 4th create food (c3972), globe of invulnerability, veil; 3rd blindness, glyph of warding, lightning bolt (c3972); 2nd create food, hideous laughter, invisibility, telekinetic maneuver; 1st alarm, create water (c3973); Cantrips (6th) acid splash, daze, message, ray of frost, shield",30,0,,30,20,22,,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Opportune Step Trigger A dazzled or blinded creature, or a creature with light blindness, ends its move adjacent to Galudu; Effect Galudu Steps.",,,FALSE
GINJANA MINDKEEPER,Unique,Chaotic Evil,11,Dero,Humanoid,,,,,,22,195,31,14,18,12,-4,,,20,,,,,"light step, mobility",20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee shortsword +24 (agile, finesse, magical, versatile S), Damage 2d6+13 piercing",24,"Ranged heavy crossbow +25 (magical, range increment 120 feet, reload 2), Damage 2d10+13 piercing plus shadow essence",25,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,25,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Sidestep Trigger An attack roll to Strike Ginjana fails or critically fails; Effect Ginjana redirects the attack to a creature of her choice that is adjacent to her and within reach of the triggering attack. The attacker rerolls the Strikees attack roll against the new target.,,,FALSE
HEADLESS XULGATH,Unique,Chaotic Evil,11,Humanoid,Xulgath,,,,,,20,195,29,24,20,22,,,,20,,,,,,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee claw +22 (agile, reach 15 feet), Damage 2d8+13 slashing plus Grab",22,0,,0,,0,,0,,0,,0,,22,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Attack of Opportunity Trigger A creature within the monsteres reach uses a manipulate action or a move action, makes a ranged attack, or leaves a square during a move action ites using. Effect The monster attempts a melee Strike against the triggering creature. If the attack is a critical hit and the trigger was a manipulate action, the monster disrupts that action. This Strike doesnet count toward the monsteres multiple attack penalty, and its multiple attack penalty doesnet apply to this Strike.",,,TRUE
HELLKNIGHT PARAVICAR,Common,Neutral,11,Human,Humanoid,,,,,,20,145,30,19,19,24,,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee morningstar +21 (magical, versatile P), Damage 2d6+8 bludgeoning",21,"Ranged crossbow +19 (magical, range increment 120 feet, reload 1), Damage 2d8+4 piercing",19,0,,0,,0,,0,,0,,21,"Divine Spontaneous Spells DC 30, attack +20; 6th (3 slots) crisis of faith, spellwrack, spirit blast, summon fiend, true seeing; 5th (4 slots) command, crushing despair, banishment, heal, summon fiend; 4th (4 slots) air walk, dimensional anchor, discern lies, suggestion; 3rd (4 slots) blindness, crisis of faith, enthrall, fear; 2nd (4 slots) darkvision, detect alignment, faerie fire, flaming sphere; 1st (4 slots) bane, charm, command, ray of enfeeblement; Cantrips (6th) detect magic, forbidding ward, light, produce flame, shield, sigil",30,0,,0,,30,20,,,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
IRORAN SKELETON,Uncommon,Neutral Evil,11,Mindless,Skeleton,Undead,,,,,18,210,31,18,24,17,-3,,,45,,,,,,45,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"Melee claw +24 (agile, finesse), Damage 4d6+12 slashing",24,0,,0,,0,,0,,0,,0,,24,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Collapse Trigger The Iroran skeleton is critically hit; Effect The Iroran skeleton collapses into a pile of bones and the attack deals damage for a hit, rather than a critical hit. The skeleton can reform in a standing position as an action, but until it does, it is immobilized and flat-footed.",,,FALSE
LADY'S WHISPER,Unique,Neutral Evil,11,Undead,,,,,,,25,195,31,18,20,25,-2,,,25,,,,,,25,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"Melee claw +23 (agile, finesse), Damage 2d10+7 slashing plus unwilling teleportation",23,0,,0,,0,,0,,0,,0,,23,"Divine Innate Spells DC 30, attack +22; Constant (6th) true seeing; (3rd) haste; (2nd) see invisibility",30,"Occult Spontaneous Spells DC 30, attack +22; 5th (4 slots) crushing despair, mind probe, shadow blast, vampiric touch; 4th (4 slots) blink, gaseous form, modify memory, phantasmal killer; 3rd (4 slots) hypercognition, levitate, paralyze, slow; 2nd calm emotions, death knell, mirror image, touch of idiocy; 1st (4 slots) command, fear, illusory disguise, magic missile; Cantrips (6th) daze, ghost sound, mage hand, shield, telekinetic projectile",30,0,,30,22,22,,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
MISTRESS DUSKLIGHT,Unique,Chaotic Evil,11,Catfolk,Humanoid,,,,,,19,195,30,17,23,20,-3,,,30,,,,,,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee whip of compliance +23 (finesse, reach 10 feet, trip), Damage 2d4+12 slashing",23,"Melee dagger +22 (agile, thrown 10 feet, versatile S), Damage 1d4+5 piercing",22,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,23,"Occult Spontaneous Spells DC 30, attack +24; 6th (2 slots) feeblemind, paranoia; 5th (3 slots) cloak of colors, command, crushing despair; 4th (3 slots) phantasmal killer, soothe, vampiric touch; 3rd (3 slots) comprehend language, fear, magic missile; 2nd (3 slots) hideous laughter, spectral hand, touch of idiocy; 1st (3 slots) mindlink, magic aura, unseen servant; Cantrips (6th) daze, dancing lights, detect magic, forbidding ward, prestidigitation",30,0,,0,,30,24,,,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cates Luck Frequency once per day; Trigger Mistress Dusklight fails or critically fails a Reflex saving throw; Effect Mistress Dusklight rerolls the saving throw and takes the better result.,,,FALSE
NOLLY PELTRY,Unique,Chaotic Good,11,Halfling,Humanoid,,,,,,21,185,31,18,24,21,-3,,,25,,,,,quick movements,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee dagger +22 (agile, finesse, versatile S), Damage 1d4+8 piercing",22,"Ranged Nollyes hoe +23 (magical, propulsive, range increment 80 feet, reload 1), Damage 2d10+7 bludgeoning plus 1d6 chaotic",23,"Ranged dagger +22 (agile, thrown 10 feet, versatile S), Damage 1d4+8 piercing",22,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,23,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Halfling Luck (fortune) Frequency once per day; Trigger Nolly fails a skill check or a saving throw. Effect Nolly rerolls the triggering check, but she must use the new result, even if ites worse.",,,FALSE
NORGORBERITE POISONER,Uncommon,Neutral Evil,11,Human,Humanoid,,,,,,22,195,31,18,24,18,-3,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee dagger +22 (agile, finesse, versatile S), Damage 1d4+9 piercing",22,"Melee shortsword +23 (agile, finesse, magical, versatile S), Damage 2d6+9 piercing",23,"Ranged dagger +22 (agile, finesse, thrown 10 feet, versatile S), Damage 1d4+9 piercing",22,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,23,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nimble Dodge Trigger A creature targets you with an attack and you can see the attacker; Requirements You are not encumbered. Effect You deftly dodge out of the way, gaining a +2 circumstance bonus to AC against the triggering attack.",,,FALSE
PATHFINDER VENTURE-CAPTAIN,Common,Neutral Good,11,Human,Humanoid,,,,,,20,195,32,22,18,19,,-4,,20,,,,,,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee warhammer +24 (magical, shove), Damage 2d8+11 bludgeoning",24,"Ranged composite longbow +20 (deadly 1d10, magical, range increment 100 feet, volley 30 feet), Damage 2d8+8 piercing",20,0,,0,,0,,0,,0,,24,"Occult Spontaneous Spells DC 27; Cantrips (3rd) detect magic, inspire competence, inspire courage, read aura",27,0,,0,,27,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Attack of Opportunity Trigger A creature within the monsteres reach uses a manipulate action or a move action, makes a ranged attack, or leaves a square during a move action ites using. Effect The monster attempts a melee Strike against the triggering creature. If the attack is a critical hit and the trigger was a manipulate action, the monster disrupts that action. This Strike doesnet count toward the monsteres multiple attack penalty, and its multiple attack penalty doesnet apply to this Strike.","Shield Block Trigger The monster has its shield raised and takes damage from a physical attack. Effect The monster snaps its shield into place to deflect a blow. The shield prevents the monster from taking an amount of damage up to the shieldes Hardness. The monster and the shield each take any remaining damage, possibly breaking or destroying the shield.",,TRUE
PRIVATEER CAPTAIN,Common,Chaotic Good,11,Human,Humanoid,,,,,,21,175,30,19,20,23,-1,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee rapier +21 (deadly 1d8, magical, disarm), Damage 2d6+5 piercing",21,"Ranged crossbow +21 (magical, range increment 120 feet, reload 1), Damage 1d8+5 piercing",21,0,,0,,0,,0,,0,,21,"Divine Prepared Spells DC 30; 6th blade barrier, harm (c3974), repulsion; 5th breath of life, control water, see invisibility (already cast); 4th freedom of movement, silence, water breathing (already cast); 3rd blindness, dispel magic; 2nd faerie fire, resist energy, water walk; 1st air bubble, bane, gust of wind; Cantrips (6th) chill touch, detect magic, know direction, light, shield",30,0,,0,,30,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
QUARA ORSHENDIEL,Unique,Chaotic Neutral,11,Drow,Elf,Humanoid,,,,,21,190,30,16,22,21,-4,,,30,,,,,,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee kukri +24 (agile, finesse, trip), Damage 2d6+9 slashing",24,"Ranged repeating hand crossbow +24 (range increment 60 feet, reload 0, repeating), Damage 2d6+9 piercing plus stupor poison",24,0,,0,,0,,0,,0,,24,"Divine Innate Spells DC 28; 2nd darkness (at will), faerie fire (at will); Cantrips (6th) dancing lights",28,0,,0,,28,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
SALAISA MALTHULAS,Unique,Neutral,11,Drow,Elf,Humanoid,,,,,22,200,31,20,21,22,-1,,,30,,,,,,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee longsword +24 (versatile P), Damage 2d8+9 slashing plus 1d6 acid",24,"Ranged hand crossbow +22, Damage 1d6+8 piercing plus stupor poison",22,0,,0,,0,,0,,0,,24,"Divine Innate Spells DC 28; 2nd darkness (at will), faerie fire (at will); Cantrips (6th) dancing lights",28,0,,0,,28,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Attack of Opportunity Trigger A creature within the monsteres reach uses a manipulate action or a move action, makes a ranged attack, or leaves a square during a move action ites using. Effect The monster attempts a melee Strike against the triggering creature. If the attack is a critical hit and the trigger was a manipulate action, the monster disrupts that action. This Strike doesnet count toward the monsteres multiple attack penalty, and its multiple attack penalty doesnet apply to this Strike.",,,TRUE
SCARLET TRIAD SNIPERS,Rare,Neutral Evil,11,Elf,Human,Humanoid,,,,,23,195,32,20,22,21,-2,,,30,,,,,swiftness,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee pick +22 (fatal d10, magical), Damage 1d6+10 piercing",22,"Ranged composite longbow +23 (deadly 1d10, magical, range increment 100 feet, reload 0, volley 30 feet), Damage 2d8+8 piercing",23,0,,0,,0,,0,,0,,23,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Backshot Trigger A creature the sniper can see misses it with a ranged weapon Strike. Effect The sniper attempts a ranged Strike against the triggering creature with a -2 penalty.,,,FALSE
SODDEN SENTINEL,Rare,Neutral Evil,11,Undead,,,,,,,15,320,28,24,14,19,,-4,,25,,,,,,25,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Melee fist +24, Damage 2d12+16 bludgeoning plus",24,0,,0,,0,,0,,0,,0,,24,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
STARWATCH COMMANDO,Uncommon,Neutral,11,Human,Humanoid,,,,,,24,195,31,22,20,19,,-1,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee longsword +24 (versatile P), Damage 2d8+10 slashing",24,"Ranged crossbow +23 (magical, range increment 120 feet, reload 1), Damage 2d8+6 piercing",23,"Ranged thunderstone +22 (range increment 30 feet, splash), Damage 3d4 sonic plus 3 sonic splash, deafened, and blinding blast (DC 28)",22,0,,0,,0,,0,,24,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
TEMPEST-SUN MAGE,Common,Neutral Good,11,Human,Humanoid,,,,,,18,145,28,19,20,21,,,,30,,,,,,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee staff of abjuration +16 (two-hand d8), Damage 1d4+2 bludgeoning",16,"Ranged crossbow +20 (range increment 120 feet, reload 1), Damage 1d8+2 piercing",20,0,,0,,0,,0,,0,,20,"Arcane Prepared Spells DC 30, attack +20; 6th chain lightning, tangling creepers, elemental form; 5th cone of cold, fireball, sending, wall of stone; 4th dimension door, fly, freedom of movement, wall of fire; 3rd haste, mind reading, slow, stinking cloud; 2nd endure elements, false life, obscuring mist, see invisibility; 1st create water, fleet step, gust of wind, unseen servant; Cantrips (6th) detect magic, light, mage hand, produce flame, tanglefoot",30,0,,0,,30,20,,,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
THEA,Unique,Neutral Evil,11,Human,Humanoid,,,,,,21,195,32,18,24,21,-4,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee rapier +24 (deadly 1d8, disarm, finesse), Damage 2d6+8 piercing",24,"Ranged blowgun +24 (agile, nonlethal, range increment 20 feet, reload 1), Damage 7 piercing plus poison",24,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,24,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
VETERAN RECLAIMER,Common,Chaotic Good,11,Human,Humanoid,Orc,,,,,24,195,29,20,23,19,,,,25,,,,,ignores the effects of non-magical difficult terrain,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee bastard sword +21 (magical, two-hand d12), Damage 2d8+8 slashing",21,"Melee dagger +21 (agile, versatile S), Damage 1d4+8 piercing",21,"Ranged composite longbow +22 (deadly 1d10, magical, propulsive, range increment 100 feet, reload 0, volley 30 feet), Damage 2d8+6 piercing",22,"Ranged dagger +21 (agile, thrown 10 feet, versatile S), Damage 1d4+8 piercing",21,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,22,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
